wavenumber, 25C 0_ MeOH, 25C 20MeOH 1WEEK, 50C 0_ MeOH 4WEEK, 50C 0_MeOH 1WEEK, 50C 10_MeOH 4WEEK, 50C 20MeOH 1WEEK, 50C 20_MeOH 4WEEK, 80C 0_ MeOH 4WEEK, 80C 0_MeOH 1WEEK, 80C 10MeOH 4WEEK, 80C 10_MeOH 1WEEK, 80C 20_MeOH 1WEEK, 80C 20_MeOH 4WEEK
3212.825,0.1882791,0.1921946,0.1986747,0.1915245,0.1991845,0.1920859,0.1928846,0.2047792,0.1939532,0.2010112,0.2005567,0.1950907,0.1934103
3214.754,0.189534,0.1935536,0.1999024,0.192479,0.200071,0.1932297,0.1943049,0.2056276,0.1958561,0.2018791,0.2014489,0.1967646,0.1944006
3216.682,0.1910091,0.1946138,0.2005291,0.1935111,0.2009926,0.1949151,0.1962601,0.2065317,0.1971572,0.203124,0.202788,0.198156,0.1959403
3218.611,0.1920002,0.1951241,0.2019183,0.1951257,0.2022989,0.1964121,0.1975345,0.2074063,0.1976503,0.2046123,0.2045398,0.1995552,0.1975436
3220.539,0.1930109,0.1955795,0.2034557,0.196522,0.2030062,0.1972767,0.1983869,0.2092623,0.1981094,0.2059513,0.2052185,0.2006608,0.1985508
3222.468,0.194211,0.1961675,0.2049781,0.197745,0.2038034,0.198093,0.1990683,0.2108925,0.1993359,0.2070917,0.2068289,0.201315,0.1999412
3224.396,0.1954047,0.1974967,0.2057391,0.1980129,0.2049835,0.1983775,0.2006744,0.211492,0.2006269,0.2077809,0.2082077,0.2020338,0.2010687
3226.325,0.1960242,0.1985167,0.2069685,0.1988466,0.2066703,0.1990087,0.2017304,0.212219,0.2015325,0.2083134,0.2086751,0.2030152,0.201331
3228.253,0.1968925,0.1996302,0.2082077,0.2000677,0.206795,0.2004156,0.2021904,0.2132741,0.202055,0.2088682,0.2092732,0.2035154,0.2011846
3230.182,0.1980272,0.2005891,0.2087167,0.2007073,0.2070992,0.2020905,0.20291,0.2137929,0.2032623,0.2097337,0.2102562,0.2044825,0.2027564
3232.11,0.1986727,0.2013026,0.2095195,0.2018392,0.2083514,0.2028183,0.2040045,0.2145772,0.2050445,0.2104515,0.2113774,0.2051027,0.2043723
3234.039,0.1988663,0.2021079,0.210479,0.2025836,0.2093251,0.2031385,0.2052625,0.2157424,0.2056117,0.2111728,0.2119246,0.2062325,0.2048175
3235.967,0.1991098,0.2030735,0.211426,0.2026431,0.2102729,0.2044428,0.2058804,0.2170596,0.2058111,0.2122059,0.2122226,0.2073812,0.2053653
3237.896,0.2007945,0.2040585,0.2117607,0.2036706,0.2113574,0.2053335,0.2061513,0.2174411,0.206735,0.2131354,0.2131503,0.2078068,0.2064642
3239.824,0.2020786,0.2049138,0.2117365,0.2043708,0.2123228,0.2052631,0.2063112,0.2182714,0.2081014,0.2139516,0.213929,0.2081996,0.2072454
3241.752,0.2025439,0.2058519,0.2120977,0.2044597,0.2128605,0.2055473,0.2071393,0.2192291,0.2081726,0.2147092,0.2142821,0.2091085,0.2070764
3243.681,0.2026067,0.2072566,0.213125,0.2053154,0.2133402,0.2068878,0.2083121,0.2196696,0.2078001,0.2152036,0.214766,0.2096424,0.2077449
3245.609,0.2029471,0.2072181,0.2142667,0.2059135,0.2144745,0.2070267,0.2086826,0.2198166,0.2081282,0.2164087,0.2158527,0.2100813,0.2086234
3247.538,0.2030427,0.2067747,0.2153097,0.2069447,0.2149432,0.2072734,0.2085885,0.219812,0.2092214,0.2171565,0.2159944,0.2113072,0.2085991
3249.466,0.2039337,0.2076649,0.2157805,0.2073624,0.2144499,0.2077393,0.2091179,0.2206249,0.2106246,0.2164232,0.2158978,0.2126461,0.2087062
3251.395,0.20485,0.208298,0.2161496,0.2070319,0.2143182,0.2082845,0.2100982,0.2214683,0.2107965,0.2167385,0.2166404,0.2131517,0.2094681
3253.323,0.2044416,0.2089226,0.2165547,0.2070804,0.2144088,0.2091363,0.211219,0.2217443,0.2111692,0.2175233,0.2170008,0.2130585,0.209406
3255.252,0.2048502,0.2092811,0.2159467,0.2083295,0.2153399,0.2090729,0.2114343,0.2216298,0.2115435,0.2185732,0.217306,0.2127221,0.2098462
3257.18,0.2052457,0.2098189,0.2168459,0.2081901,0.2158944,0.2093835,0.2104342,0.2217978,0.2114304,0.2191523,0.2180253,0.2128596,0.2107383
3259.109,0.2058463,0.2096812,0.2174511,0.2077356,0.216169,0.209722,0.2104141,0.2225376,0.2109343,0.2190977,0.218762,0.2135272,0.2120258
3261.037,0.206438,0.210321,0.2177722,0.2086918,0.2176622,0.2103166,0.2109815,0.2239353,0.2118904,0.2193557,0.2188642,0.2134794,0.2117167
3262.966,0.2057327,0.2109723,0.2179372,0.2092314,0.2178843,0.2107416,0.2115585,0.2242326,0.2122044,0.2195854,0.2187585,0.2138847,0.2116593
3264.894,0.2056197,0.2112739,0.2180365,0.2095757,0.2173202,0.210038,0.212917,0.2228409,0.2122055,0.2204318,0.2184282,0.2143313,0.2122889
3266.823,0.2069037,0.2107916,0.2186599,0.209799,0.2169449,0.2106354,0.2134416,0.222954,0.2126198,0.2213128,0.2186079,0.2147121,0.2131398
3268.751,0.2070647,0.2109781,0.2188646,0.210059,0.216686,0.2120213,0.2126907,0.2242135,0.2124556,0.2210304,0.2193256,0.2152103,0.2132055
3270.679,0.2064366,0.2117703,0.2188727,0.2101927,0.2172758,0.2124929,0.2131126,0.2246115,0.2119025,0.2207422,0.2201205,0.2154572,0.2129932
3272.608,0.2079997,0.2116124,0.218963,0.2101562,0.2179931,0.212035,0.2142205,0.225134,0.2122151,0.2203381,0.2201542,0.2159582,0.2129276
3274.536,0.2089251,0.2113953,0.2191524,0.2102218,0.2181613,0.2120571,0.2140742,0.2251339,0.2131001,0.2207247,0.2198975,0.2160324,0.2124544
3276.465,0.2080074,0.2116038,0.2190384,0.2103999,0.2186971,0.2125103,0.212877,0.2243716,0.2134348,0.2205538,0.2198115,0.2155037,0.2130246
3278.393,0.2075341,0.2116151,0.2196681,0.2108438,0.2192378,0.2118041,0.2128005,0.2244287,0.2131757,0.2204902,0.2197848,0.2160732,0.213866
3280.322,0.2079722,0.2112478,0.2200701,0.2115104,0.218817,0.2118082,0.2140284,0.225544,0.2128512,0.220691,0.2204523,0.2164214,0.2141504
3282.25,0.2079206,0.2114926,0.2204168,0.2114531,0.2185125,0.2122159,0.2150024,0.2261674,0.2141118,0.2206672,0.2209352,0.2167724,0.2143517
3284.179,0.2076974,0.2120052,0.2207458,0.211127,0.219045,0.2121514,0.2147598,0.225664,0.2147591,0.2217346,0.2211495,0.2177285,0.2140527
3286.107,0.2082027,0.2122823,0.2205424,0.2112964,0.219381,0.2118469,0.2142045,0.2253915,0.2150012,0.2223625,0.221318,0.2177831,0.2136241
3288.036,0.2088527,0.2128913,0.2204897,0.2116274,0.2193431,0.2120992,0.2144113,0.225973,0.2149368,0.2220108,0.2219048,0.2170086,0.213912
3289.964,0.2092239,0.2130864,0.2207019,0.2115328,0.2189693,0.2133727,0.214549,0.2266715,0.2150639,0.2213276,0.2226845,0.2165564,0.2146194
3291.893,0.2088938,0.2132078,0.2211263,0.2114706,0.218397,0.2135757,0.214796,0.2260558,0.21493,0.2208721,0.2226288,0.2167896,0.215339
3293.821,0.2083321,0.2132405,0.2207739,0.2115259,0.2188719,0.2136673,0.2156333,0.2266049,0.2147603,0.2209819,0.2219614,0.2168667,0.2155053
3295.75,0.2093959,0.2125686,0.2207262,0.2114521,0.2197048,0.2137918,0.2158109,0.2275881,0.2150169,0.2212629,0.2220498,0.2169972,0.2153789
3297.678,0.209801,0.2128939,0.2212178,0.2122821,0.21977,0.2136901,0.2150046,0.227195,0.2144563,0.2215206,0.2217547,0.217092,0.2158342
3299.606,0.2105667,0.21298,0.2218531,0.2131063,0.2192894,0.2135938,0.2150677,0.2275556,0.2142079,0.2219633,0.2209449,0.2181667,0.2153624
3301.535,0.2105864,0.2129716,0.2225475,0.2122645,0.2199872,0.2135479,0.215314,0.2288797,0.2151719,0.2220971,0.2218909,0.2182737,0.2143572
3303.463,0.2090918,0.2143417,0.2228251,0.2124825,0.2192697,0.2127079,0.2157812,0.2288752,0.2160567,0.2225253,0.2221847,0.2172188,0.214618
3305.392,0.2091516,0.2143931,0.2228577,0.2127261,0.2196271,0.2127718,0.2160585,0.2289035,0.2167844,0.2228395,0.2215781,0.2174817,0.2154849
3307.32,0.2099475,0.2141844,0.222191,0.2120895,0.220811,0.2134387,0.2154807,0.2291852,0.2168364,0.223304,0.2224024,0.217859,0.2153261
3309.249,0.2099629,0.2142708,0.2219647,0.2128273,0.2213017,0.2133021,0.2150421,0.2290919,0.21652,0.223185,0.2232913,0.2180709,0.2147653
3311.177,0.2099759,0.2138473,0.2226398,0.2136676,0.2211488,0.214153,0.2153338,0.2291237,0.2164332,0.2232597,0.2231251,0.2188175,0.2147454
3313.106,0.2105288,0.2139029,0.223222,0.2127637,0.2208336,0.2147077,0.2159891,0.2291702,0.2163696,0.2235772,0.2238299,0.2193437,0.2151174
3315.034,0.2109954,0.2147582,0.223265,0.2125244,0.2204192,0.2137061,0.2169449,0.2281718,0.2160222,0.2233704,0.2237519,0.2194711,0.2157917
3316.963,0.2112582,0.2144509,0.2233536,0.2129287,0.2199335,0.2136817,0.2174924,0.2282455,0.2160623,0.2230039,0.2235729,0.2193218,0.2165368
3318.891,0.2106848,0.2135947,0.2239777,0.2129839,0.2196679,0.2139336,0.2176944,0.2288844,0.2162575,0.2229401,0.2236272,0.2187287,0.2169638
3320.82,0.2101743,0.2139406,0.2243697,0.2134532,0.2199699,0.2147229,0.2174938,0.2291399,0.2170807,0.2229938,0.2237666,0.2184307,0.2168559
3322.748,0.2107895,0.2142175,0.2238428,0.2136399,0.2208206,0.2153872,0.217341,0.2296329,0.2172799,0.2234074,0.223611,0.218479,0.2168179
3324.677,0.2118728,0.2138384,0.2236035,0.2138122,0.2210889,0.2151846,0.2178143,0.2298595,0.2169623,0.2234754,0.223663,0.2183033,0.2168146
3326.605,0.2115951,0.2143601,0.223917,0.2137747,0.2218656,0.2150722,0.2181963,0.2293675,0.2169978,0.223755,0.2236751,0.2186978,0.2165329
3328.533,0.2114889,0.2157319,0.2237174,0.2138489,0.2227444,0.2161462,0.217612,0.2293351,0.2172058,0.2243071,0.2239303,0.2195915,0.2163315
3330.462,0.2117273,0.2157306,0.2244624,0.213932,0.2228637,0.2171542,0.2166123,0.2300209,0.2171816,0.2245045,0.223694,0.2191802,0.2163664
3332.39,0.2121685,0.2142557,0.2249894,0.213621,0.2223986,0.2168749,0.2165052,0.2306851,0.2169957,0.2245035,0.2249013,0.2193317,0.2163958
3334.319,0.2118147,0.2144625,0.2247543,0.2136779,0.2221109,0.2158546,0.2164806,0.2309081,0.2164488,0.2240576,0.2251628,0.2204655,0.2157628
3336.247,0.2111679,0.2155913,0.2246851,0.2143988,0.2220492,0.2147643,0.2168338,0.2301492,0.2171735,0.2241538,0.2247324,0.2202839,0.2155847
3338.176,0.2111105,0.2155767,0.2247024,0.2153548,0.2218387,0.2144782,0.2171657,0.22971,0.2178234,0.2245338,0.2242736,0.219681,0.2165633
3340.104,0.2115574,0.2152842,0.2247767,0.2147297,0.221894,0.2156807,0.2173257,0.2296932,0.217108,0.2251375,0.2235106,0.2196001,0.2174722
3342.033,0.2124646,0.2157933,0.2253546,0.2149054,0.2222405,0.2151442,0.2167386,0.2301949,0.2165258,0.2247629,0.2228371,0.2197585,0.2174655
3343.961,0.2128114,0.2161777,0.2260419,0.2151546,0.221826,0.214217,0.2165827,0.2299252,0.21664,0.2236025,0.2233926,0.2191963,0.2176182
3345.89,0.2118541,0.2159258,0.226307,0.2145172,0.2220122,0.2149022,0.2171552,0.2295477,0.2165814,0.223723,0.2232027,0.2184167,0.2174704
3347.818,0.2111606,0.2152961,0.2260608,0.2145913,0.221646,0.215672,0.2177045,0.2294498,0.217044,0.2234953,0.2233062,0.2186236,0.2167091
3349.747,0.2121201,0.2154342,0.224997,0.2146401,0.2206202,0.2151992,0.2176033,0.2291166,0.2173183,0.223249,0.2241836,0.2184033,0.2160232
3351.675,0.2118896,0.2151829,0.2238739,0.2144104,0.2205912,0.2146808,0.2176431,0.2294663,0.2177817,0.2238265,0.224508,0.2175829,0.2163517
3353.604,0.2111735,0.2146549,0.2240442,0.2140329,0.221157,0.2149937,0.2174365,0.2297225,0.218101,0.224346,0.2235909,0.2180202,0.2158679
3355.532,0.2112572,0.2145863,0.2240885,0.2138367,0.2216944,0.2153444,0.2168317,0.2291459,0.217566,0.2241476,0.2222358,0.2179325,0.2148599
3357.46,0.2110043,0.2144874,0.2242571,0.2132777,0.2215263,0.214524,0.2163683,0.2288396,0.2168034,0.2233975,0.2232354,0.2175332,0.2145352
3359.389,0.2108952,0.2142493,0.2252754,0.2131106,0.2213499,0.213732,0.2167412,0.227819,0.216363,0.2228496,0.2230816,0.2174852,0.2140567
3361.317,0.211024,0.2141639,0.2249112,0.212466,0.2209353,0.2140576,0.2166238,0.2281812,0.2154886,0.2226244,0.2219818,0.2163733,0.214419
3363.246,0.2106708,0.2127657,0.2245303,0.212113,0.220443,0.2139353,0.2160421,0.2286986,0.2151119,0.2224649,0.2217763,0.216302,0.2147491
3365.174,0.209925,0.2121279,0.2242167,0.2128112,0.2197382,0.2136062,0.2149254,0.2279214,0.2149352,0.2218278,0.2212849,0.2177373,0.2147803
3367.103,0.2088487,0.2127864,0.2240393,0.2128473,0.2193434,0.213323,0.2133312,0.227733,0.214547,0.2217324,0.2207472,0.2183399,0.2134897
3369.031,0.2081344,0.2122971,0.2238006,0.2124285,0.2185185,0.2130909,0.2131818,0.2278061,0.2150651,0.22123,0.2205631,0.2178456,0.2126992
3370.96,0.2082195,0.2116742,0.2225549,0.2117239,0.2174154,0.2129893,0.2136849,0.2273143,0.2154417,0.2202637,0.2207501,0.2168691,0.213049
3372.888,0.2077886,0.2119748,0.221555,0.2113349,0.2172303,0.2124526,0.2127736,0.2263018,0.2156192,0.2188351,0.2200547,0.215841,0.2129762
3374.817,0.2071656,0.2118037,0.2211426,0.2111526,0.2170633,0.210791,0.2117948,0.226072,0.2152787,0.2183194,0.2196332,0.2150322,0.2123509
3376.745,0.2067883,0.2108023,0.2205442,0.2104532,0.2166119,0.2090011,0.2119435,0.2253686,0.213536,0.2192899,0.2199079,0.2150906,0.2112609
3378.674,0.2061465,0.2099489,0.2198709,0.2103647,0.2162298,0.2079257,0.2117451,0.223577,0.2126051,0.2188747,0.2191613,0.2146326,0.2102361
3380.602,0.2058544,0.2098056,0.2186197,0.2105034,0.2164417,0.2086588,0.2113515,0.2234487,0.2114266,0.2177791,0.2187716,0.2126638,0.20948
3382.531,0.2061865,0.2090402,0.2184697,0.2099709,0.2156413,0.2077796,0.2104079,0.2234155,0.2099753,0.2169895,0.2177803,0.2114069,0.2091936
3384.459,0.2053761,0.2079266,0.2182752,0.2079805,0.2148629,0.2058736,0.2095014,0.222357,0.209508,0.2158916,0.2160871,0.2117018,0.2086788
3386.387,0.204331,0.2078109,0.2170623,0.2068228,0.2138793,0.2061427,0.2089793,0.2208654,0.2090939,0.2147291,0.2152653,0.2116828,0.2074594
3388.316,0.2041127,0.2081007,0.2160617,0.2067213,0.2128192,0.2072669,0.2081346,0.2196244,0.2078325,0.2140399,0.215001,0.2105532,0.207127
3390.244,0.2033953,0.2068575,0.2146552,0.2050205,0.2119344,0.2064095,0.2077091,0.2189956,0.2076247,0.2132099,0.2138443,0.2084549,0.2065888
3392.173,0.2013944,0.2053442,0.2137359,0.203498,0.2105518,0.2046122,0.2062819,0.2192038,0.207501,0.2123052,0.212306,0.2074083,0.2054088
3394.101,0.2007628,0.2041784,0.2140029,0.2027365,0.2093688,0.2033068,0.2063319,0.2181963,0.2066923,0.2114359,0.2113887,0.2073509,0.2050248
3396.03,0.1997575,0.2036753,0.213356,0.2017437,0.2083913,0.2022584,0.2059979,0.2164859,0.2055356,0.2101585,0.2102068,0.2062751,0.2039345
3397.958,0.1990526,0.2033555,0.2116917,0.2003393,0.2083576,0.2018085,0.2038414,0.2160544,0.2049078,0.2094299,0.2095625,0.2051839,0.2027888
3399.887,0.1989064,0.2025168,0.2110062,0.200167,0.2081884,0.2013402,0.2026171,0.2147054,0.2036732,0.2081222,0.2081359,0.2038225,0.2012905
3401.815,0.1978284,0.2009152,0.2096308,0.1989321,0.2065411,0.2004231,0.2021365,0.2132365,0.2025486,0.207607,0.2066068,0.2023068,0.2000217
3403.744,0.1967561,0.1999556,0.2079266,0.1974579,0.2055231,0.199704,0.2021323,0.2123771,0.2018514,0.2069672,0.205927,0.2015361,0.1991732
3405.672,0.1951762,0.198508,0.2071229,0.1964784,0.2041536,0.1991088,0.2007416,0.2119041,0.2012838,0.2055187,0.2047915,0.2006589,0.1979332
3407.601,0.1929383,0.197049,0.2062007,0.1953771,0.2024851,0.1969612,0.1984129,0.2105628,0.2000947,0.2038282,0.2040856,0.1998321,0.1966275
3409.529,0.1922396,0.1963606,0.205479,0.1943228,0.201644,0.194728,0.1969072,0.2094757,0.1988682,0.2026866,0.2026103,0.1986556,0.1957311
3411.458,0.1919597,0.1954336,0.2047222,0.194294,0.1999764,0.1933898,0.1964231,0.2067092,0.1974426,0.2019276,0.2006783,0.1972605,0.1941946
3413.386,0.1919005,0.1948137,0.2032295,0.1932879,0.1983472,0.1930635,0.1950646,0.2047262,0.1953214,0.2014086,0.200337,0.1953649,0.1930173
3415.314,0.1906489,0.1930928,0.2022257,0.1905916,0.1969769,0.1928363,0.193609,0.2043057,0.1934325,0.1998896,0.1986773,0.1943633,0.1924167
3417.243,0.1880019,0.1909754,0.2010106,0.1891322,0.1957048,0.1920301,0.1923143,0.2034888,0.1925492,0.1972772,0.1971777,0.1939931,0.1908778
3419.171,0.1862394,0.189309,0.1992336,0.1885173,0.1938609,0.1904473,0.1896291,0.2027622,0.1912734,0.1955596,0.1966246,0.1928572,0.1895096
3421.1,0.1848344,0.1871681,0.197698,0.1877979,0.1923952,0.1880258,0.1881448,0.201492,0.190043,0.195042,0.1946152,0.1913836,0.1883101
3423.028,0.1849238,0.1864307,0.1965352,0.1874236,0.1923275,0.1856159,0.1874165,0.1997279,0.1893536,0.1940122,0.1925545,0.1894993,0.1869127
3424.957,0.1843045,0.1862362,0.1946958,0.1860809,0.1914743,0.1832345,0.1859472,0.1976241,0.1878665,0.192027,0.1918237,0.1878439,0.1853655
3426.885,0.1815755,0.1847431,0.1921985,0.1834911,0.1892387,0.1820489,0.1845247,0.195843,0.185923,0.1904899,0.1912,0.1867042,0.1828684
3428.814,0.1799831,0.1825809,0.1910383,0.1823327,0.1873915,0.18113,0.1830571,0.194725,0.1845281,0.1895599,0.1893367,0.1846843,0.1815724
3430.742,0.1789672,0.1807441,0.1895096,0.1810554,0.1859235,0.1803673,0.1815942,0.1936712,0.1823116,0.1878812,0.1868328,0.1832577,0.1824617
3432.671,0.177363,0.1801373,0.1890142,0.1787237,0.1846209,0.179103,0.181243,0.1918344,0.1808641,0.1859801,0.1847486,0.1819838,0.1815848
3434.599,0.1761903,0.1787305,0.1886563,0.1769169,0.1832037,0.1783974,0.1792881,0.1903492,0.1795274,0.1846422,0.1832329,0.1804954,0.1795928
3436.528,0.1744662,0.176383,0.1868138,0.1766645,0.1814474,0.1771063,0.1771178,0.1900245,0.1782213,0.1831066,0.1818486,0.1791545,0.1779316
3438.456,0.173163,0.1758321,0.1844453,0.1759053,0.1800561,0.1750186,0.1762703,0.1885394,0.1775495,0.1813188,0.1805899,0.1777116,0.175412
3440.385,0.1720855,0.1749422,0.1824784,0.1743899,0.1784236,0.1727372,0.1751858,0.1869107,0.1764495,0.1799056,0.1792067,0.1763481,0.1725069
3442.313,0.1703743,0.1726616,0.1813502,0.1723113,0.1769729,0.1698002,0.1745248,0.1849907,0.1752023,0.1781017,0.1777736,0.1747746,0.1711645
3444.241,0.1686213,0.1712507,0.1798211,0.1701146,0.1755707,0.1688524,0.1730542,0.1830953,0.1726871,0.175469,0.1761869,0.1722778,0.1701491
3446.17,0.1670671,0.1703611,0.1783354,0.1696735,0.1742584,0.168535,0.1706743,0.1807517,0.1700259,0.1742296,0.1748118,0.17026,0.1688648
3448.098,0.1658838,0.1681714,0.1765717,0.1684626,0.1733839,0.1674037,0.1688391,0.1790768,0.1692,0.1737235,0.1735959,0.1693192,0.167844
3450.027,0.1653687,0.1667188,0.1747397,0.166838,0.1722154,0.1657815,0.1668827,0.1779766,0.1687403,0.1725399,0.1713944,0.1680494,0.1666713
3451.955,0.1636642,0.1654859,0.1732236,0.1655311,0.1702765,0.1646092,0.1654026,0.1770334,0.1674428,0.1704226,0.1700542,0.1660503,0.1645512
3453.884,0.1623551,0.1636744,0.1725057,0.1641261,0.1684611,0.1622974,0.1644613,0.1748544,0.1656601,0.1685558,0.1694248,0.1645313,0.1640477
3455.812,0.1608629,0.1627919,0.1717292,0.1632318,0.1660707,0.1593127,0.1631782,0.1721981,0.1627859,0.1674516,0.1677956,0.1634222,0.1633559
3457.741,0.1593364,0.1619969,0.1702667,0.1621229,0.165467,0.1579302,0.1617458,0.1714282,0.1609031,0.1659743,0.1664943,0.1616533,0.1613533
3459.669,0.157901,0.1599494,0.1686108,0.1603615,0.1645426,0.1570754,0.160508,0.1712089,0.1604972,0.1635899,0.1645575,0.1602954,0.1594106
3461.598,0.1560891,0.1582142,0.166298,0.1584903,0.1626528,0.1559064,0.1592088,0.1700318,0.1590798,0.1620462,0.1626449,0.1588983,0.1571604
3463.526,0.1533247,0.157108,0.164144,0.1571692,0.1609976,0.1544272,0.1572819,0.1679751,0.157157,0.1613049,0.1615161,0.157139,0.1552878
3465.455,0.1519978,0.1555811,0.1620064,0.1565994,0.1587724,0.1534809,0.1558366,0.1658003,0.1559456,0.1603259,0.1613113,0.1558702,0.1532234
3467.383,0.1519305,0.1536119,0.1608947,0.1550769,0.1568238,0.1519404,0.1551137,0.1638232,0.1549727,0.1576044,0.1589503,0.1541959,0.1511207
3469.312,0.1508078,0.1513549,0.160154,0.1527952,0.1556396,0.1504565,0.1529226,0.1626414,0.1536713,0.155951,0.156235,0.1523822,0.1507063
3471.24,0.1489989,0.1500802,0.1589004,0.1507696,0.1543015,0.148933,0.1505178,0.1616677,0.1529567,0.1552829,0.1552691,0.1508752,0.1507688
3473.168,0.1471578,0.1496862,0.1566304,0.1495927,0.1519951,0.1477538,0.148736,0.159273,0.1519473,0.153956,0.1543802,0.1491982,0.1494908
3475.097,0.1457993,0.1482956,0.1544258,0.1491638,0.1505161,0.1461258,0.1472442,0.1571831,0.150091,0.1520231,0.1527362,0.1479758,0.1472022
3477.025,0.1443598,0.1460255,0.1531648,0.1476317,0.1501276,0.144188,0.147046,0.1561133,0.14833,0.1495234,0.1505044,0.1466323,0.1446151
3478.954,0.1427245,0.1442239,0.1529931,0.1458862,0.1500183,0.1421785,0.1463061,0.1551002,0.1474053,0.1477562,0.14847,0.1455338,0.1433325
3480.882,0.141004,0.1423953,0.1523488,0.1445041,0.1482462,0.1408173,0.144565,0.1531414,0.1454874,0.1473127,0.1474661,0.1444871,0.1425772
3482.811,0.1402025,0.1414057,0.1495159,0.1422006,0.1460313,0.1392161,0.1432219,0.1511304,0.1435502,0.1459423,0.1467363,0.1430476,0.1415783
3484.739,0.1388292,0.1404693,0.1475225,0.1412027,0.1446988,0.1386602,0.1412129,0.1493333,0.1422581,0.144086,0.1450425,0.1412792,0.139741
3486.668,0.136706,0.1388972,0.1462784,0.1408892,0.144082,0.1380633,0.1388515,0.1472629,0.1412141,0.1416979,0.1427341,0.1391497,0.1371903
3488.596,0.1352998,0.1370578,0.1447582,0.1395266,0.1421906,0.1355821,0.1379016,0.1454486,0.1395718,0.1407288,0.1409881,0.1367206,0.1354227
3490.525,0.1350425,0.1356449,0.1433663,0.1369704,0.1391425,0.1330822,0.1368639,0.1435868,0.1379192,0.1407119,0.1401581,0.1348811,0.1344485
3492.453,0.1345707,0.1346653,0.142424,0.1351016,0.137517,0.1315933,0.1352637,0.142374,0.1366193,0.139795,0.1391884,0.1337987,0.1334953
3494.382,0.1328854,0.1335102,0.1407147,0.1342174,0.1366507,0.1309449,0.133339,0.1417492,0.1347732,0.1366129,0.1380815,0.132834,0.1320446
3496.31,0.1303927,0.1322867,0.1388973,0.132721,0.1354093,0.1300229,0.1312353,0.1411061,0.1332376,0.1345424,0.1364267,0.1321711,0.1299931
3498.239,0.1282981,0.1303276,0.1369187,0.1303035,0.1333068,0.1280866,0.1297802,0.1387268,0.1325711,0.1337456,0.1342678,0.1307176,0.1279102
3500.167,0.1273531,0.1288231,0.1350312,0.1284367,0.1310087,0.1265289,0.1280646,0.1365235,0.1308678,0.1322995,0.1330698,0.128189,0.1267692
3502.095,0.1262673,0.127269,0.1336706,0.1273312,0.1294153,0.1255539,0.1265789,0.1359018,0.1291284,0.1300212,0.1309867,0.1258035,0.1253953
3504.024,0.1243855,0.1254275,0.1322066,0.1264095,0.1285433,0.1240952,0.125155,0.134894,0.12853,0.1291513,0.1282889,0.124508,0.1242057
3505.952,0.1228842,0.1247827,0.130849,0.1247927,0.1279733,0.1222432,0.1233314,0.1335845,0.1272095,0.1279439,0.1265326,0.1236278,0.1234032
3507.881,0.1219196,0.1239076,0.128828,0.1237076,0.1268955,0.1207224,0.1220805,0.1323213,0.1252764,0.126002,0.1259805,0.1215405,0.1216657
3509.809,0.1204938,0.1215455,0.1270519,0.1228245,0.1248481,0.1189069,0.121055,0.1300108,0.1231647,0.1241237,0.1258933,0.1206251,0.1203693
3511.738,0.1184334,0.119925,0.1261567,0.120981,0.1225011,0.1176613,0.1195506,0.1275614,0.1215219,0.12271,0.1246462,0.1200014,0.1188938
3513.666,0.1174724,0.119217,0.1252461,0.1195492,0.1201034,0.1162811,0.1181279,0.1264207,0.1209339,0.1209133,0.1222131,0.1173062,0.1176743
3515.595,0.1163374,0.1177356,0.1231564,0.1177751,0.1190524,0.1144646,0.1173624,0.1250256,0.1199008,0.1199579,0.1204655,0.1154089,0.1161537
3517.523,0.1138417,0.1159491,0.1213249,0.1157811,0.1181812,0.1126515,0.1155877,0.1239003,0.1179967,0.1191545,0.1202425,0.1145565,0.1143334
3519.452,0.1118285,0.1146741,0.1196319,0.1141716,0.1173628,0.1110625,0.1137935,0.1221984,0.1159235,0.1175746,0.1190326,0.113477,0.1126779
3521.38,0.1112494,0.1133928,0.1193043,0.113267,0.1151358,0.1103221,0.1112814,0.1204872,0.1145104,0.1155658,0.1161266,0.1115941,0.1120079
3523.309,0.1111982,0.1121813,0.1181702,0.1114868,0.1133154,0.1086534,0.1082944,0.1182681,0.1133036,0.1138426,0.1137313,0.1101795,0.1099819
3525.237,0.1095778,0.1109224,0.1158757,0.1100138,0.1117047,0.1063194,0.107311,0.1169316,0.1111096,0.1129221,0.1122587,0.1088694,0.1079155
3527.166,0.1072127,0.1098744,0.1146056,0.1092012,0.110702,0.1046951,0.1075101,0.1157706,0.1096521,0.1115558,0.1110248,0.1069408,0.1066844
3529.094,0.1061648,0.1075395,0.1138904,0.1073317,0.1103834,0.1035849,0.1065692,0.1139447,0.1093974,0.1092002,0.1098713,0.1048574,0.1050479
3531.022,0.1052229,0.105513,0.1121542,0.1056134,0.1090486,0.1023497,0.104976,0.1127712,0.1081394,0.1081077,0.1083562,0.1032734,0.103638
3532.951,0.1029984,0.1034474,0.1107603,0.104248,0.1073693,0.1009144,0.103717,0.1121622,0.1072703,0.1067302,0.1073387,0.101787,0.102399
3534.879,0.1017798,0.1012766,0.1092848,0.1028312,0.1055206,0.09896038,0.1033675,0.1108087,0.1057791,0.1047766,0.1064083,0.1003594,0.1006618
