wavenumber, 25C 0_ MeOH, 25C 20MeOH 1WEEK, 50C 0_ MeOH 1WEEK, 50C 0_MeOH 4WEEK, 50C 10MeOH 4WEEK, 50C 20MeOH 1WEEK, 50C 20MeOH 4WEEK, 80C 0_MeOH  4WEEK, 80C 0_MeOH 1WEEK, 80C 10MeOH 1WEEK, 80C 10_MeOH 4WEEK, 80C 20ME 1WEEK, 80C 20MeOH 1WEEK, 80C 20_MeOH 4WEEK
3097.117,0.04699083,0.03489098,0.03022269,0.03878409,0.0253059,0.01850943,0.02135931,0.04201629,0.03610745,0.02968451,0.06654089,0.01955022,0.01955022,0.05399106
3099.046,0.04743151,0.03524908,0.0307407,0.03895422,0.02559709,0.01882869,0.02178392,0.04229056,0.03655593,0.03003773,0.0673088,0.01930106,0.01930106,0.05465072
3100.974,0.0477038,0.0354459,0.03111325,0.03922247,0.02578727,0.01880239,0.02198645,0.04325467,0.03709613,0.03043062,0.06784752,0.01923594,0.01923594,0.05507713
3102.903,0.04755819,0.03546086,0.03074493,0.03953752,0.02556644,0.01826317,0.02171042,0.04353547,0.03761738,0.03041843,0.06872553,0.01932077,0.01932077,0.05525275
3104.831,0.04812047,0.03567879,0.03079142,0.03989431,0.02516063,0.01798781,0.02158974,0.04302079,0.03835152,0.03010904,0.06950956,0.01981323,0.01981323,0.05586522
3106.76,0.04837118,0.036042,0.03065386,0.0401816,0.02537383,0.01845172,0.02212167,0.04325639,0.03748119,0.0303027,0.06966349,0.02046794,0.02046794,0.05624263
3108.688,0.04869757,0.03647686,0.03106011,0.04068954,0.02579444,0.01917423,0.02205585,0.04392339,0.03660502,0.03125227,0.07039307,0.02040189,0.02040189,0.05681303
3110.617,0.04920849,0.03671953,0.03124743,0.04116176,0.02573661,0.01937021,0.02162286,0.04454346,0.03716048,0.0317025,0.07156506,0.02004038,0.02004038,0.05719893
3112.545,0.04973141,0.03681476,0.03120236,0.04114897,0.02597039,0.0195268,0.02163867,0.04530324,0.03740212,0.03161839,0.07261496,0.0198364,0.0198364,0.0577416
3114.474,0.05035144,0.03677841,0.0317061,0.04117228,0.02632191,0.01997574,0.02208192,0.04603447,0.03746598,0.03133161,0.07340225,0.0199448,0.0199448,0.05863056
3116.402,0.05074255,0.03676698,0.03209197,0.041692,0.02595492,0.02004035,0.02214384,0.0464549,0.03780365,0.03129842,0.07381779,0.0198962,0.0198962,0.05928671
3118.331,0.05078184,0.03744413,0.03246315,0.04175145,0.02567206,0.02029088,0.0223051,0.04691227,0.03882022,0.0316727,0.07499596,0.02014279,0.02014279,0.05968086
3120.259,0.05095871,0.03793958,0.0326115,0.0419638,0.02558651,0.02077752,0.02247308,0.04684358,0.03864598,0.03226603,0.07637773,0.02017406,0.02017406,0.05988821
3122.188,0.051559,0.03797126,0.03277754,0.04253603,0.02604163,0.0206857,0.02272963,0.04683229,0.03847665,0.03268333,0.07773092,0.02054641,0.02054641,0.06023102
3124.116,0.05196603,0.03801921,0.03265189,0.0425937,0.0264406,0.02039428,0.02248435,0.04749047,0.0385524,0.03253182,0.07885281,0.02108166,0.02108166,0.06083043
3126.044,0.05207916,0.03841298,0.03252296,0.04228957,0.02671866,0.02024706,0.02310239,0.04811603,0.03784927,0.0329675,0.07937344,0.02098473,0.02098473,0.06158586
3127.973,0.05271478,0.03885076,0.03296142,0.04255065,0.02671105,0.02010045,0.02345782,0.04845086,0.03828902,0.0334889,0.07961436,0.02121698,0.02121698,0.06243406
3129.901,0.05361336,0.03917812,0.03308248,0.04292733,0.02649803,0.02005763,0.02310463,0.04889985,0.03859353,0.03387922,0.08050629,0.02126138,0.02126138,0.06338605
3131.83,0.05416058,0.03908193,0.0330803,0.04331858,0.02649934,0.02007564,0.02313182,0.04943143,0.03815518,0.0338015,0.08148164,0.02108566,0.02108566,0.06392416
3133.758,0.05486275,0.03900062,0.03324177,0.04372891,0.02697533,0.02044346,0.02343337,0.04944282,0.03749155,0.03395488,0.08217958,0.02092635,0.02092635,0.06419583
3135.687,0.05551537,0.03953785,0.03348124,0.04439994,0.02709956,0.02086936,0.02330634,0.04962695,0.03757254,0.03485185,0.08288632,0.02087628,0.02087628,0.06478367
3137.615,0.05524233,0.03948424,0.03381364,0.04496377,0.02705957,0.02089321,0.02354757,0.05049653,0.03737342,0.03517003,0.08384814,0.02079543,0.02079543,0.06528461
3139.544,0.05485004,0.03924844,0.0337857,0.04488958,0.0274671,0.02101224,0.02341924,0.05139076,0.03645621,0.03525342,0.08517572,0.0212063,0.0212063,0.06548294
3141.472,0.05517453,0.03956115,0.03363065,0.04507433,0.02765019,0.02116406,0.02317634,0.05160202,0.03671452,0.0352646,0.08632901,0.02155655,0.02155655,0.06605396
3143.401,0.05575095,0.03991617,0.03369198,0.04561662,0.02736761,0.02177604,0.02332064,0.05124801,0.03774448,0.03556132,0.08686848,0.02183088,0.02183088,0.06689244
3145.329,0.05670289,0.04043271,0.03405568,0.04588147,0.02756209,0.02216079,0.0233276,0.05185572,0.0377983,0.03591986,0.08728747,0.02216846,0.02216846,0.06753801
3147.258,0.05738555,0.04085867,0.03452156,0.0461195,0.02790592,0.02198296,0.02374854,0.05271209,0.0376172,0.03625637,0.08850203,0.0215865,0.0215865,0.06820315
3149.186,0.05766493,0.0413267,0.03502174,0.04650859,0.0279597,0.021751,0.02417269,0.05313176,0.03667529,0.03675963,0.08969899,0.02139373,0.02139373,0.06865605
3151.115,0.05786352,0.04159554,0.03558197,0.0471347,0.02801427,0.02164103,0.02455662,0.05328371,0.0359213,0.03767979,0.09054222,0.02198314,0.02198314,0.06928489
3153.043,0.05840876,0.04198359,0.03576373,0.04725334,0.02807146,0.02205808,0.0250625,0.05329843,0.03579571,0.03814979,0.09098328,0.02237082,0.02237082,0.07032259
3154.971,0.05899553,0.04203388,0.03549836,0.04681546,0.02836794,0.02234595,0.02499406,0.05355185,0.0364147,0.03826405,0.09176106,0.02233367,0.02233367,0.0708277
3156.9,0.05950086,0.04120992,0.03535524,0.0470433,0.02827895,0.02255921,0.0248944,0.0541563,0.03654263,0.03841222,0.09284656,0.02239385,0.02239385,0.0714615
3158.828,0.05963984,0.04109834,0.03546701,0.04805811,0.02855137,0.02275979,0.02478093,0.05508375,0.03632805,0.03872671,0.09366353,0.02247036,0.02247036,0.07229628
3160.757,0.05985721,0.04213559,0.0361067,0.04838589,0.0288297,0.02282827,0.0248337,0.05555009,0.03698196,0.03956289,0.09417033,0.0225107,0.0225107,0.07243116
3162.685,0.06033395,0.04277297,0.03633374,0.04851747,0.02891185,0.02286616,0.02512074,0.05603728,0.0372065,0.04014548,0.09518356,0.02220169,0.02220169,0.07260207
3164.614,0.0606202,0.04250416,0.03624887,0.0486614,0.02877245,0.02300473,0.02549669,0.05661647,0.03694173,0.04068012,0.09683418,0.02234068,0.02234068,0.07348798
3166.542,0.06082818,0.04266198,0.03646028,0.04900195,0.02881536,0.02347513,0.02570141,0.05704357,0.036388,0.04095693,0.09858535,0.02277533,0.02277533,0.07427686
3168.471,0.06177532,0.04333271,0.0362962,0.0496875,0.02901234,0.02363664,0.0259515,0.05755003,0.03554978,0.04130935,0.09987763,0.02288677,0.02288677,0.07488827
3170.399,0.06278391,0.04371872,0.03648262,0.04966837,0.0289353,0.02315355,0.02584315,0.05770622,0.03534036,0.04173358,0.1003018,0.02308216,0.02308216,0.07587466
3172.328,0.06362057,0.04393996,0.03684733,0.04973803,0.02891561,0.02341711,0.02570089,0.05762445,0.03589294,0.0416645,0.1008905,0.02312105,0.02312105,0.07674406
3174.256,0.06366346,0.04437377,0.03743105,0.05106939,0.02970914,0.02382578,0.02575211,0.05778388,0.03546758,0.04205622,0.1016715,0.02312608,0.02312608,0.07687242
3176.185,0.06396999,0.04427228,0.03760748,0.05180588,0.03008205,0.02370707,0.02559618,0.05858104,0.03465662,0.04272156,0.1022233,0.02392723,0.02392723,0.07731181
3178.113,0.06474087,0.04439268,0.03753541,0.05162135,0.0301697,0.0239342,0.02549817,0.05927258,0.03464933,0.04287916,0.1036502,0.02431497,0.02431497,0.07823616
3180.042,0.06508615,0.04491534,0.03791174,0.05148334,0.02997812,0.02416138,0.02580264,0.05966999,0.03454746,0.04314296,0.1053839,0.02406506,0.02406506,0.07887633
3181.97,0.06541891,0.04521348,0.03855428,0.05159709,0.03028657,0.02442919,0.02654766,0.05998025,0.03415937,0.04350507,0.1059682,0.02404159,0.02404159,0.07951296
3183.898,0.06633482,0.04585267,0.03882797,0.05168431,0.03073668,0.02478062,0.02753908,0.06089596,0.03438798,0.04384289,0.1059853,0.02425632,0.02425632,0.08005694
3185.827,0.06678504,0.04581467,0.03926186,0.05189325,0.03035642,0.02503618,0.02792034,0.06172555,0.03391057,0.04427936,0.1068256,0.02429181,0.02429181,0.08029693
3187.755,0.06734497,0.04564135,0.04004456,0.05240689,0.03015926,0.02475126,0.02736535,0.06193579,0.03294051,0.0447555,0.1078967,0.02438398,0.02438398,0.08092215
3189.684,0.06768761,0.04606781,0.03983863,0.05274882,0.03062058,0.02489355,0.026998,0.0620499,0.03257039,0.04537937,0.1090608,0.02451806,0.02451806,0.08151765
3191.612,0.06757084,0.0467542,0.03923281,0.05299211,0.03114105,0.02503674,0.02685093,0.06197346,0.0324774,0.0462166,0.1104345,0.02460354,0.02460354,0.08198589
3193.541,0.06835306,0.04766186,0.03945057,0.0535698,0.03137096,0.0255209,0.02723854,0.062367,0.03245472,0.04627915,0.1115022,0.02483429,0.02483429,0.08292186
3195.469,0.06849568,0.04746781,0.04014729,0.05417844,0.03125498,0.02620318,0.02774667,0.06337789,0.03222167,0.04646876,0.1126151,0.02475294,0.02475294,0.08317687
3197.398,0.06859202,0.04702982,0.04037424,0.0544548,0.03118605,0.02634806,0.0282076,0.0641648,0.03174677,0.0471303,0.1134242,0.02497451,0.02497451,0.08341767
3199.326,0.06922804,0.04760525,0.04020097,0.05450344,0.03096435,0.02587852,0.02838679,0.06440285,0.03144975,0.0474575,0.1142231,0.02497658,0.02497658,0.08387322
3201.255,0.06969749,0.04807539,0.04040039,0.05486914,0.03101506,0.02576769,0.02821265,0.06503042,0.03126481,0.0476328,0.1153422,0.02530264,0.02530264,0.08492279
3203.183,0.06995872,0.04821739,0.04092227,0.05568717,0.03165627,0.02637813,0.02823015,0.06572418,0.03108919,0.04788559,0.1164824,0.02583351,0.02583351,0.08538674
3205.112,0.07080875,0.04845234,0.04091972,0.0563198,0.03168838,0.02610172,0.02862661,0.06605366,0.03023974,0.04792193,0.1170458,0.02647053,0.02647053,0.08599543
3207.04,0.07127253,0.04854118,0.0409329,0.05637921,0.03167986,0.02630899,0.02876349,0.06637605,0.02943393,0.04848102,0.1178163,0.02643426,0.02643426,0.08717726
3208.969,0.07181831,0.04876945,0.04128716,0.05649694,0.03205997,0.02671676,0.02879249,0.06664409,0.0298032,0.04918507,0.1186961,0.02652202,0.02652202,0.08829877
3210.897,0.07181706,0.04883637,0.04206962,0.0565237,0.03227524,0.02676218,0.02906508,0.066889,0.02989232,0.04971087,0.1193821,0.02667821,0.02667821,0.0882237
3212.825,0.07106073,0.04901364,0.04230123,0.0561919,0.03218641,0.02740018,0.02916525,0.06722791,0.02975012,0.05034392,0.1200085,0.02667931,0.02667931,0.08797766
3214.754,0.07173982,0.04923581,0.04229305,0.05628555,0.03216632,0.02740957,0.02904004,0.06764428,0.02872002,0.05083346,0.1202417,0.02676747,0.02676747,0.08922057
3216.682,0.07287794,0.04918842,0.04253932,0.05701799,0.03213004,0.02697357,0.02918155,0.06802784,0.02818207,0.05068059,0.1205257,0.02685547,0.02685547,0.09041302
3218.611,0.07345345,0.0490623,0.04253066,0.05793045,0.03224429,0.02727156,0.02931783,0.0684773,0.02814014,0.05081689,0.1213132,0.02671525,0.02671525,0.09081168
3220.539,0.074155,0.04898927,0.04253771,0.05832148,0.03217556,0.02770616,0.02948443,0.06875262,0.02796599,0.05152736,0.1225284,0.02688737,0.02688737,0.09127533
3222.468,0.07469099,0.04956723,0.04299577,0.05840323,0.03258821,0.02761474,0.02999541,0.06931172,0.02727329,0.05198735,0.1236823,0.02685068,0.02685068,0.091732
3224.396,0.07510754,0.050824,0.04319852,0.05870565,0.03303167,0.02783986,0.03039511,0.06992766,0.02722107,0.05219655,0.1236508,0.02728172,0.02728172,0.09186954
3226.325,0.07507662,0.05082598,0.04361961,0.05870736,0.03252393,0.02897249,0.03002563,0.07013302,0.02681145,0.05262025,0.1239198,0.02758508,0.02758508,0.09155675
3228.253,0.07482831,0.05096426,0.04390583,0.05886222,0.0325686,0.0294439,0.02985392,0.07020877,0.02557024,0.0535122,0.1247995,0.02814307,0.02814307,0.09191318
3230.182,0.0754767,0.05171215,0.0438371,0.05923836,0.03331929,0.02919806,0.02997475,0.07024312,0.02488885,0.0538553,0.1255999,0.0285651,0.0285651,0.09310292
3232.11,0.0763982,0.05208021,0.04340934,0.05949767,0.03317084,0.02895563,0.03006369,0.07108852,0.02484661,0.05430436,0.1267382,0.02838704,0.02838704,0.0942056
3234.039,0.07678732,0.05180827,0.04376376,0.06012499,0.03287718,0.02889067,0.03014544,0.07146911,0.02484608,0.05495111,0.1273166,0.02822648,0.02822648,0.09453665
3235.967,0.0776834,0.05205331,0.04417767,0.06023932,0.03225372,0.02866083,0.03059022,0.07122037,0.02435054,0.05525952,0.128189,0.02872469,0.02872469,0.09508915
3237.896,0.07781129,0.0518708,0.04407038,0.05999399,0.03242402,0.02894061,0.03132734,0.07120053,0.02427082,0.05547452,0.1287265,0.02880513,0.02880513,0.09532401
3239.824,0.07743888,0.05164378,0.04441433,0.05995937,0.03323125,0.0292132,0.03131388,0.07163746,0.02339036,0.0560438,0.1286837,0.02866777,0.02866777,0.09558229
3241.752,0.0775249,0.05158108,0.04513715,0.05994237,0.03377746,0.02935377,0.03070538,0.07230156,0.02218928,0.05691629,0.1290492,0.02876483,0.02876483,0.09577513
3243.681,0.07780784,0.05215877,0.0450214,0.06053323,0.03435789,0.02864827,0.03061518,0.07286776,0.02228557,0.05722467,0.1290686,0.02892666,0.02892666,0.09626566
3245.609,0.07803362,0.05295592,0.04490156,0.06111468,0.0347336,0.02849037,0.03062929,0.07317325,0.02212529,0.0570277,0.1296921,0.02912709,0.02912709,0.09656973
3247.538,0.07812908,0.05277105,0.04567006,0.06082727,0.03458345,0.02962108,0.03133945,0.07326404,0.02113338,0.05712682,0.1299463,0.0296694,0.0296694,0.09650874
3249.466,0.07846629,0.05287182,0.04616582,0.06162878,0.03446503,0.0301903,0.03169031,0.07332135,0.02067097,0.05769414,0.1299315,0.02989832,0.02989832,0.09683402
3251.395,0.07878329,0.05320442,0.04605974,0.06251127,0.03468332,0.02963878,0.03173141,0.07345922,0.02050737,0.0576128,0.1307156,0.02997883,0.02997883,0.09715962
3253.323,0.0788718,0.053374,0.04613251,0.06222121,0.03449466,0.0300807,0.03184955,0.07389913,0.0199456,0.05810466,0.1308843,0.03016025,0.03016025,0.09671775
3255.252,0.07906312,0.05341551,0.04645501,0.06185497,0.03436492,0.03127464,0.03218812,0.0746882,0.01918468,0.05873998,0.1311416,0.03052388,0.03052388,0.09726506
3257.18,0.07948977,0.05399249,0.04704611,0.06172486,0.03485486,0.03137638,0.03223591,0.07503081,0.01797068,0.05935181,0.1319242,0.03060629,0.03060629,0.09762704
3259.109,0.07974688,0.0544551,0.04731293,0.06216218,0.03508909,0.03082702,0.03210442,0.07500588,0.01709995,0.05962186,0.1320204,0.03070773,0.03070773,0.09786262
3261.037,0.08008291,0.05426396,0.04685348,0.0629056,0.03509379,0.03112496,0.03176046,0.07591384,0.01688894,0.05991369,0.1323856,0.03085466,0.03085466,0.09837569
3262.966,0.0804503,0.05401936,0.04659272,0.06336389,0.03530604,0.03126046,0.03196894,0.07665827,0.01723152,0.06012887,0.1332499,0.03069667,0.03069667,0.09854822
3264.894,0.08058156,0.05411677,0.04706955,0.06332893,0.0358784,0.03106702,0.03220882,0.0765459,0.01668292,0.06041307,0.1340671,0.03074618,0.03074618,0.09860281
3266.823,0.08066769,0.05459955,0.04737749,0.06261969,0.03633244,0.03067747,0.03233313,0.07653765,0.01586141,0.06115225,0.1342824,0.03086131,0.03086131,0.09864656
3268.751,0.08085792,0.05495249,0.04763146,0.06254162,0.03651275,0.03020788,0.03240099,0.07688991,0.0158945,0.06131161,0.1343552,0.03060952,0.03060952,0.09903583
3270.679,0.08073276,0.0547137,0.04772062,0.06292632,0.03640598,0.03053526,0.03253932,0.07729613,0.01572365,0.06133511,0.1345571,0.03050639,0.03050639,0.09961624
3272.608,0.08099413,0.05518664,0.04783192,0.06410819,0.03624462,0.03131416,0.03282986,0.07717125,0.01423226,0.06143048,0.1342282,0.03060973,0.03060973,0.1002741
3274.536,0.08165219,0.05630754,0.04813702,0.06476802,0.03609114,0.03182385,0.03297508,0.07654863,0.01347199,0.06154298,0.1342783,0.03119171,0.03119171,0.1007358
3276.465,0.08212342,0.05711631,0.04857516,0.06466226,0.03579837,0.03176121,0.03305513,0.07698184,0.01320818,0.06251188,0.1343786,0.03174663,0.03174663,0.1005006
3278.393,0.08225026,0.05705736,0.04923284,0.06491028,0.03581388,0.03221057,0.03330773,0.07711224,0.01315247,0.06344622,0.1350775,0.03207716,0.03207716,0.1004144
3280.322,0.08155251,0.0570014,0.04924037,0.06460831,0.03612603,0.03254825,0.03316651,0.07720216,0.01244568,0.06363672,0.1355855,0.03177404,0.03177404,0.1011314
3282.25,0.08110785,0.05734671,0.04853444,0.06423502,0.03670539,0.03234705,0.03349069,0.07769652,0.01162508,0.06392796,0.1355259,0.0318918,0.0318918,0.1020692
3284.179,0.08145349,0.05721587,0.04841182,0.06444678,0.03607231,0.03212258,0.03362485,0.07792779,0.01116935,0.06428396,0.1360914,0.03202787,0.03202787,0.1018634
3286.107,0.08236067,0.05736297,0.04886092,0.0650435,0.03561941,0.03168867,0.03378,0.0785175,0.01046108,0.06459328,0.136612,0.03184242,0.03184242,0.1012941
3288.036,0.08302967,0.05768612,0.04909065,0.06455214,0.03593531,0.03177172,0.0340884,0.07871704,0.0100559,0.06494322,0.1366681,0.03224936,0.03224936,0.101604
3289.964,0.0823108,0.05817242,0.04947899,0.06409148,0.03631216,0.03205223,0.03374724,0.07878981,0.009167823,0.06558643,0.1373254,0.03243244,0.03243244,0.101515
3291.893,0.08215613,0.05763198,0.04949578,0.06445731,0.03674993,0.03230375,0.03446858,0.07888269,0.008958804,0.06644887,0.1376734,0.03235833,0.03235833,0.1012429
3293.821,0.08279141,0.05774671,0.05017924,0.06506755,0.03725221,0.03342516,0.03540553,0.07930507,0.008823256,0.0667923,0.1374128,0.0323846,0.0323846,0.1021614
3295.75,0.08288323,0.05789074,0.05004444,0.06549646,0.03704124,0.03427581,0.03502903,0.07951309,0.007393417,0.06691219,0.1366868,0.0330685,0.0330685,0.102263
3297.678,0.08338889,0.05716076,0.04919079,0.06555923,0.0361637,0.03398054,0.03500148,0.0795446,0.006442923,0.06678002,0.1366507,0.03320214,0.03320214,0.1020557
3299.606,0.0839717,0.05740744,0.04954052,0.06533175,0.03654148,0.03377216,0.03484643,0.07999957,0.006271582,0.06680069,0.1368756,0.03308452,0.03308452,0.102463
3301.535,0.08443531,0.05813731,0.05020505,0.06578598,0.03718582,0.03389187,0.03414421,0.08036625,0.006089556,0.06724365,0.1374146,0.03316794,0.03316794,0.1026274
3303.463,0.08445713,0.0583944,0.05057786,0.06626365,0.03736558,0.03374308,0.03401813,0.08049756,0.005694443,0.06765652,0.1376203,0.0327337,0.0327337,0.1028094
3305.392,0.08404013,0.05874635,0.05087649,0.06620545,0.03768857,0.03391612,0.03438493,0.08095552,0.005485981,0.06783908,0.1378712,0.03301422,0.03301422,0.102994
3307.32,0.08412526,0.05901394,0.05116995,0.06625851,0.03746493,0.03415493,0.03505503,0.08096278,0.004611875,0.06757881,0.1378179,0.03402504,0.03402504,0.1038155
3309.249,0.08444916,0.05921645,0.0512375,0.06656028,0.03741935,0.03402361,0.03564336,0.08087393,0.004172604,0.06811962,0.1381196,0.03397782,0.03397782,0.1039773
3311.177,0.0841432,0.05948091,0.05084006,0.06650424,0.03765695,0.03417428,0.03550455,0.08135422,0.004576814,0.07008563,0.1387051,0.03410657,0.03410657,0.1032412
3313.106,0.084099,0.05965243,0.05133974,0.06691281,0.03820558,0.03384494,0.03594293,0.08166479,0.004067872,0.0703534,0.1391131,0.03450007,0.03450007,0.1036176
3315.034,0.08545785,0.05908398,0.05148718,0.06685378,0.03826347,0.0335132,0.03655471,0.08160469,0.002772308,0.06960845,0.1391646,0.03458833,0.03458833,0.1048345
3316.963,0.08576365,0.05879176,0.05117587,0.06666001,0.03722943,0.03398373,0.03636426,0.08113202,0.001816391,0.06963817,0.1391464,0.03385418,0.03385418,0.1051414
3318.891,0.08545781,0.05877025,0.05158627,0.0674594,0.03702789,0.03434502,0.03566127,0.08158134,0.000905237,0.06996662,0.1397031,0.03374921,0.03374921,0.1048753
3320.82,0.08546422,0.05842992,0.05207535,0.06836613,0.03784811,0.03487141,0.03548175,0.08246154,0.0003024866,0.06999539,0.1404002,0.03453344,0.03453344,0.1051451
3322.748,0.08612267,0.0589043,0.05234618,0.06855065,0.03817034,0.0347653,0.03564426,0.08265804,0.0004128806,0.07026571,0.1405262,0.0347523,0.0347523,0.1056173
3324.677,0.0860767,0.06011483,0.05205178,0.06847741,0.03805118,0.03436169,0.03557478,0.08219064,0.0006572137,0.07096006,0.140312,0.03450201,0.03450201,0.10578
3326.605,0.08589208,0.06112471,0.05175963,0.06896713,0.0385096,0.03452468,0.03606853,0.08244479,-0.0003336972,0.07087607,0.1402839,0.03462917,0.03462917,0.1060507
3328.533,0.08596804,0.06084408,0.05181767,0.06874726,0.03840418,0.03463763,0.03592238,0.08314762,-0.001048916,0.07076246,0.1404311,0.03434229,0.03434229,0.1062499
3330.462,0.08633698,0.06022915,0.05228638,0.06854511,0.03851923,0.03521756,0.03587221,0.0833021,-0.001015133,0.07130993,0.1410777,0.03397531,0.03397531,0.1057904
3332.39,0.08696441,0.06060515,0.05143138,0.0679424,0.03945344,0.03543005,0.0365794,0.0829827,-0.001076151,0.07200873,0.1420342,0.0341831,0.0341831,0.1056366
3334.319,0.08686168,0.06030612,0.05042973,0.06763816,0.03954895,0.0347877,0.03713063,0.0830178,-0.001533945,0.07256949,0.1426324,0.03449254,0.03449254,0.1057654
3336.247,0.08751832,0.06012898,0.05077562,0.06782521,0.03927397,0.03459056,0.03708271,0.0836568,-0.001832483,0.07246804,0.1425507,0.03491967,0.03491967,0.1070084
3338.176,0.08797149,0.06072334,0.05184463,0.06825266,0.03999417,0.03543422,0.03675638,0.08428004,-0.001727977,0.07244447,0.1425144,0.03505507,0.03505507,0.1074256
3340.104,0.08774304,0.06147705,0.05270408,0.06875378,0.04007011,0.03591954,0.03646727,0.0849244,-0.001817371,0.0728571,0.1427394,0.03530338,0.03530338,0.1074112
3342.033,0.08736125,0.0622569,0.0529149,0.06887467,0.03896271,0.03542893,0.03661544,0.08539759,-0.001860264,0.07300376,0.1429091,0.03594293,0.03594293,0.1077665
3343.961,0.08777812,0.06224351,0.05286467,0.0691949,0.0380552,0.03505593,0.03707433,0.08541489,-0.002305367,0.07309008,0.142972,0.03598883,0.03598883,0.107819
3345.89,0.0882753,0.06200415,0.05302367,0.06937686,0.03806051,0.03525899,0.03708866,0.08506294,-0.002840055,0.07330531,0.1430335,0.03576358,0.03576358,0.1077405
3347.818,0.08832402,0.06207509,0.05366742,0.06948303,0.03867944,0.03607127,0.03700314,0.08447955,-0.002409043,0.0735596,0.142775,0.03553256,0.03553256,0.1081126
3349.747,0.08756518,0.06242408,0.05399651,0.069729,0.03879381,0.03629448,0.03700368,0.08517653,-0.002210667,0.07384748,0.1431681,0.035219,0.035219,0.1076588
3351.675,0.0875216,0.06204046,0.05416471,0.06940295,0.038116,0.03609283,0.03727524,0.08543074,-0.002416193,0.07450242,0.144908,0.03562861,0.03562861,0.1074602
3353.604,0.08870069,0.06201692,0.05465756,0.06935669,0.03784601,0.03554716,0.03705329,0.08517431,-0.002580188,0.07425638,0.1455258,0.03576545,0.03576545,0.1083802
3355.532,0.08958796,0.06229747,0.05444601,0.069557,0.0384297,0.03582266,0.03682854,0.08571219,-0.003328055,0.07337761,0.1451509,0.03614407,0.03614407,0.1093932
3357.46,0.08937783,0.06239099,0.05431739,0.06995716,0.03915905,0.03654872,0.03667309,0.08659417,-0.003557866,0.07390314,0.1449465,0.03691706,0.03691706,0.1102819
3359.389,0.08902416,0.06319436,0.05418141,0.06955151,0.03948606,0.03675396,0.03666782,0.08719248,-0.003084107,0.07428869,0.1443792,0.03681112,0.03681112,0.1101563
3361.317,0.08973157,0.06364313,0.05294098,0.06872312,0.03970566,0.03570462,0.03677985,0.08630209,-0.00290661,0.0735253,0.1443723,0.03618559,0.03618559,0.1097948
3363.246,0.09012651,0.06285295,0.0530501,0.06900951,0.03963309,0.03539903,0.03706491,0.08557001,-0.003504492,0.0735989,0.1449963,0.0360294,0.0360294,0.1100141
3365.174,0.08951698,0.06300404,0.05363376,0.06974453,0.03902106,0.03578056,0.03744879,0.08595916,-0.003664922,0.07475817,0.1457065,0.03591115,0.03591115,0.1096191
3367.103,0.08976906,0.06309561,0.05369524,0.06956322,0.03884739,0.03603869,0.03740534,0.08630533,-0.003046172,0.07466777,0.1458571,0.03572886,0.03572886,0.1092954
3369.031,0.09052336,0.06307664,0.05420292,0.06928016,0.03916053,0.03635528,0.03735334,0.0870461,-0.002959005,0.07405259,0.1458658,0.03556643,0.03556643,0.1094845
3370.96,0.09060296,0.06345059,0.05428728,0.06929644,0.03975017,0.03675739,0.03760745,0.08756465,-0.003468599,0.0744754,0.1459643,0.03502486,0.03502486,0.1106202
3372.888,0.09053499,0.06308143,0.05401474,0.06936889,0.03913312,0.03728188,0.03718799,0.08721707,-0.003765482,0.07504905,0.1460242,0.03450875,0.03450875,0.1114783
3374.817,0.09026937,0.06228722,0.05391843,0.07034596,0.0386772,0.03709663,0.03757984,0.08713729,-0.003594573,0.07434059,0.1462699,0.03454596,0.03454596,0.1113357
3376.745,0.09058838,0.06158002,0.05434078,0.0711254,0.0390343,0.0365001,0.0376636,0.08675202,-0.003016855,0.07352535,0.146284,0.0357561,0.0357561,0.1104768
3378.674,0.09132166,0.06202028,0.05490301,0.07058544,0.03908773,0.03682641,0.03690284,0.08619989,-0.003084831,0.07386076,0.1455581,0.03643005,0.03643005,0.1109718
3380.602,0.09138385,0.06245143,0.0552173,0.06957337,0.03874809,0.0373233,0.03744471,0.08669627,-0.003416989,0.07473475,0.1460303,0.03576592,0.03576592,0.1112774
3382.531,0.09086666,0.0621595,0.05463738,0.06901895,0.03861707,0.03717499,0.03784363,0.08673806,-0.003887035,0.07473912,0.1458245,0.03518975,0.03518975,0.1107903
3384.459,0.09018226,0.06202644,0.05391866,0.07000633,0.03837493,0.03565088,0.03744052,0.08611552,-0.00360361,0.07411923,0.1456923,0.03440642,0.03440642,0.1102579
3386.387,0.09042497,0.06276013,0.05449649,0.06996627,0.03845479,0.03511768,0.03679002,0.08626446,-0.003243641,0.07375629,0.14578,0.03412496,0.03412496,0.1104539
3388.316,0.09048622,0.06295892,0.05527123,0.06958138,0.03924021,0.03584656,0.03615823,0.08644115,-0.00338842,0.07436839,0.1451776,0.03518414,0.03518414,0.1102041
3390.244,0.09066121,0.06248422,0.05455709,0.06987223,0.039217,0.03679691,0.03631047,0.08614259,-0.003384113,0.07467116,0.1444594,0.03588286,0.03588286,0.1104432
3392.173,0.09121659,0.06256416,0.05405939,0.06968138,0.03858897,0.03696396,0.03684502,0.08658443,-0.003395521,0.07342555,0.1432333,0.03568692,0.03568692,0.1106292
